FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKQ,2021-09-14,Buy,KMTUY,500458401,KOMATSU LTD,102743,0.1
ARKQ,2021-09-14,Sell,IRDM,46269C102,IRIDIUM COMMUNICATIONS INC,30905,0.05
ARKQ,2021-09-14,Sell,NVDA,67066G104,NVIDIA CORP,48,0
