date,fund,company,ticker,cusip,market value($),weight(%)
10/15/2021,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,6160816.88,2.33
10/15/2021,IZRL,INMODE LTD,INMD,M5425M103,5836107.70,2.20
10/15/2021,IZRL,NAYAX LTD,NYAX,BMXT7N9,4873775.94,1.84
10/15/2021,IZRL,PLASSON INDUSTRIES LTD,PLSN,6094728,4887486.38,1.84
10/15/2021,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,4718252.97,1.78
10/15/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,4667488.65,1.76
10/15/2021,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,4525166.10,1.71
10/15/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,4479323.93,1.69
10/15/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,4450044.45,1.68
10/15/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,4441272.60,1.68
10/15/2021,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,4361837.07,1.65
10/15/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,4380163.95,1.65
10/15/2021,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,4328607.86,1.63
10/15/2021,IZRL,PRIORTECH LTD,PRTC,6677776,4207944.14,1.59
10/15/2021,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,4171271.96,1.57
10/15/2021,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,4151826.35,1.57
10/15/2021,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,4053714.05,1.53
10/15/2021,IZRL,ARAD LTD,ARD,B0G7VP6,4040060.78,1.53
10/15/2021,IZRL,CAMTEK LTD,CAMT,M20791105,3971757.03,1.50
10/15/2021,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,3912336.68,1.48
10/15/2021,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,3920184.90,1.48
10/15/2021,IZRL,AUDIOCODES LTD,AUDC,M15342104,3930748.50,1.48
10/15/2021,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,3901487.56,1.47
10/15/2021,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,3885441.70,1.47
10/15/2021,IZRL,RADWARE LTD,RDWR,M81873107,3896622.99,1.47
10/15/2021,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,3877630.07,1.46
10/15/2021,IZRL,NOVA LTD,NVMI,M7516K103,3877091.32,1.46
10/15/2021,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,3807804.53,1.44
10/15/2021,IZRL,NICE LTD - SPON ADR,NICE,653656108,3821634.00,1.44
10/15/2021,IZRL,HILAN LTD,HLAN,6267230,3783936.01,1.43
10/15/2021,IZRL,E & M COMPUTING,EMCO,6302216,3770311.62,1.42
10/15/2021,IZRL,MALAM - TEAM LTD,MLTM,6875923,3685274.42,1.39
10/15/2021,IZRL,MATRIX IT LTD,MTRX,6747754,3655605.65,1.38
10/15/2021,IZRL,BATM ADVANCED COMMUNICATIONS,BATM,B85PTW0,3588798.79,1.35
10/15/2021,IZRL,POLYPID LTD,PYPD,M8001Q118,3575655.90,1.35
10/15/2021,IZRL,CERAGON NETWORKS LTD,CRNT,M22013102,3549812.28,1.34
10/15/2021,IZRL,STRATASYS LTD,SSYS,M85548101,3553743.66,1.34
10/15/2021,IZRL,SILICOM LTD,SILC,M84116108,3504140.73,1.32
10/15/2021,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,3483666.19,1.32
10/15/2021,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,3461965.83,1.31
10/15/2021,IZRL,TUFIN SOFTWARE TECHNOLOGIES,TUFN,M8893U102,3386162.24,1.28
10/15/2021,IZRL,KAMADA LTD,KMDA,B0L2CR5,3404085.14,1.28
10/15/2021,IZRL,PURPLE BIOTECH LTD-ADR,PPBT,74638P109,3320398.90,1.25
10/15/2021,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,3240246.24,1.22
10/15/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,3234757.92,1.22
10/15/2021,IZRL,TARO PHARMACEUTICAL INDUS,TARO,M8737E108,3234165.00,1.22
10/15/2021,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,3206377.38,1.21
10/15/2021,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,3153125.16,1.19
10/15/2021,IZRL,ELECTRA CONSUMER PRODUCTS 19,ECP,B536CY7,3150587.23,1.19
10/15/2021,IZRL,BIOLINERX LTD-SPONS ADR,BLRX ,09071M205,3141095.10,1.19
10/15/2021,IZRL,SIMILARWEB LTD,SMWB,M84137104,3124833.36,1.18
10/15/2021,IZRL,ABRA INFORMATION TECHNOLOGIE,ABRA,B2NB586,3090783.44,1.17
10/15/2021,IZRL,ENTERA BIO LTD,ENTX,M40527109,3094785.72,1.17
10/15/2021,IZRL,COLLPLANT BIOTECHNOLOGIES LT,CLGN UQ,M2R51X116,3082040.00,1.16
10/15/2021,IZRL,NANO DIMENSION LTD - ADR,NNDM,63008G203,3055387.75,1.15
10/15/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,3051264.69,1.15
10/15/2021,IZRL,VASCULAR BIOGENICS LTD,VBLT,M96883109,3053344.84,1.15
10/15/2021,IZRL,AQUARIUS ENGINES AM LTD,AQUA,BN7JJ92,2982922.02,1.13
10/15/2021,IZRL,AUGWIND ENERGY TECH STORAGE,AUGN,B290CJ7,2904242.72,1.10
10/15/2021,IZRL,EVOGENE LTD,EVGN,B289530,2859519.98,1.08
10/15/2021,IZRL,WALKME LTD,WKME,M97628107,2848796.68,1.08
10/15/2021,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,2832430.93,1.07
10/15/2021,IZRL,ALLOT LTD,ALLT,M0854Q105,2761458.70,1.04
10/15/2021,IZRL,JFROG LTD,FROG,M6191J100,2760523.92,1.04
10/15/2021,IZRL,PHINERGY LTD,PNRG,BMZ52P2,2583304.51,0.98
10/15/2021,IZRL,MEDIWOUND LTD,MDWD,M68830104,2601205.67,0.98
10/15/2021,IZRL,GAMIDA CELL LTD,GMDA,M47364100,2535317.00,0.96
10/15/2021,IZRL,CHECK CAP LTD,CHEK,M2361E203,2493459.63,0.94
10/15/2021,IZRL,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,2412996.07,0.91
10/15/2021,IZRL,COMPUGEN LTD,CGEN,M25722105,2383377.75,0.90
10/15/2021,IZRL,WIX.COM LTD,WIX,M98068105,2334545.32,0.88
10/15/2021,IZRL,INTERCURE LTD,INCR,B23SD94,2064224.04,0.78
10/15/2021,IZRL,INNOVIZ TECHNOLOGIES LTD,INVZ UR,M5R635108,1770068.96,0.67
10/15/2021,IZRL,ICECURE MEDICAL LTD,ICCM,B67PC92,1709221.12,0.65
10/15/2021,IZRL,CHEMOMAB THERAPEUTICS LTD,CMMB,16385C104,1662817.10,0.63
10/15/2021,IZRL,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1142058.02,0.43
10/15/2021,IZRL,REDHILL BIOPHARMA LTD-SP ADR,RDHL,757468103,94091.20,0.04
