date,fund,company,ticker,cusip,market value($),weight(%)
10/15/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,22535366.44,4.86
10/15/2021,PRNT,EXONE CO/THE,XONE,302104104,22253044.80,4.80
10/15/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,20284161.21,4.38
10/15/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,19241623.80,4.15
10/15/2021,PRNT,MICROSOFT CORP,MSFT,594918104,18924902.50,4.08
10/15/2021,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,18360419.14,3.96
10/15/2021,PRNT,ANSYS INC,ANSS,03662Q105,18287350.20,3.95
10/15/2021,PRNT,TRIMBLE INC,TRMB,896239100,18184172.44,3.92
10/15/2021,PRNT,BICO GROUP AB,BICO,BKMFJ94,18157578.42,3.92
10/15/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,17826156.03,3.85
10/15/2021,PRNT,HP INC,HPQ,40434L105,17708453.22,3.82
10/15/2021,PRNT,CONFORMIS INC,CFMS,20717E101,17673879.84,3.81
10/15/2021,PRNT,AUTODESK INC,ADSK,052769106,17445915.27,3.76
10/15/2021,PRNT,STRATASYS LTD,SSYS,M85548101,16982511.22,3.66
10/15/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,16814498.89,3.63
10/15/2021,PRNT,RENISHAW PLC,RSW,0732358,16754953.16,3.61
10/15/2021,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,15489130.23,3.34
10/15/2021,PRNT,PTC INC,PTC,69370C100,15444030.05,3.33
10/15/2021,PRNT,PROTO LABS INC,PRLB,743713109,15013323.00,3.24
10/15/2021,PRNT,XOMETRY INC-A,XMTR,98423F109,14103152.23,3.04
10/15/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,13569808.00,2.93
10/15/2021,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,6115263.68,1.32
10/15/2021,PRNT,SIEMENS AG-REG,SIE,5727973,5807631.20,1.25
10/15/2021,PRNT,AMETEK INC,AME,031100100,5694808.42,1.23
10/15/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,5679696.00,1.23
10/15/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,5634706.44,1.22
10/15/2021,PRNT,GENERAL ELECTRIC CO,GE,369604301,5673200.06,1.22
10/15/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,5640231.16,1.22
10/15/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,5517462.32,1.19
10/15/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,5425524.66,1.17
10/15/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,5412795.17,1.17
10/15/2021,PRNT,EXCO TECHNOLOGIES LTD,XTC,2325392,5341276.46,1.15
10/15/2021,PRNT,MICHELIN (CGDE),ML,4588364,5307053.29,1.14
10/15/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,5235136.95,1.13
10/15/2021,PRNT,ARCONIC CORP,ARNC,03966V107,5238928.22,1.13
10/15/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,5072630.00,1.09
10/15/2021,PRNT,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,793566.29,0.17
10/15/2021,PRNT,KONINKLIJKE DSM NV,DSM,B0HZL93,582060.02,0.13
10/15/2021,PRNT,HEXCEL CORP,HXL,428291108,553641.66,0.12
10/15/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,547062.22,0.12
10/15/2021,PRNT,SGL CARBON SE,SGL,4818351,506179.51,0.11
10/15/2021,PRNT,5N PLUS INC,VNP,B2B3VZ3,531570.12,0.11
10/15/2021,PRNT,TORAY INDUSTRIES INC,3402,6897143,518364.14,0.11
10/15/2021,PRNT,EASTMAN KODAK CO,KODK,277461406,496798.70,0.11
10/15/2021,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,498301.20,0.11
10/15/2021,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,459229.50,0.10
10/15/2021,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,475222.17,0.10
10/15/2021,PRNT,VOESTALPINE AG,VOE,4943402,475061.39,0.10
10/15/2021,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,464550.61,0.10
10/15/2021,PRNT,3M CO,MMM,88579Y101,468291.04,0.10
10/15/2021,PRNT,XEROX HOLDINGS CORP,XRX,98421M106,454899.60,0.10
10/15/2021,PRNT,SANDVIK AB,SAND,B1VQ252,481300.53,0.10
10/15/2021,PRNT,PYROGENESIS CANADA INC,PYR,B43JTF9,474952.13,0.10
10/15/2021,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,484811.13,0.10
10/15/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,429996.60,0.09
10/15/2021,PRNT,GREAT BRITISH POUND,,GBP,0.33,0.00
