date,fund,company,ticker,cusip,market value($),weight(%)
10/15/2021,ARKQ,TESLA INC,TSLA,88160R101,280513549.44,11.03
10/15/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,180496680.66,7.10
10/15/2021,ARKQ,TRIMBLE INC,TRMB,896239100,176918931.38,6.96
10/15/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,166925223.90,6.56
10/15/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,164492952.80,6.47
10/15/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,112773726.70,4.43
10/15/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,100951306.53,3.97
10/15/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,95720445.90,3.76
10/15/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,92170044.19,3.62
10/15/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,85812830.32,3.37
10/15/2021,ARKQ,DEERE & CO,DE,244199105,75883044.93,2.98
10/15/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,69901773.09,2.75
10/15/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,66285025.00,2.61
10/15/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,65516179.60,2.58
10/15/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,63138887.46,2.48
10/15/2021,ARKQ,MARKFORGED HOLDING CORP,MKFG,57064N102,61017402.68,2.40
10/15/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,59244571.82,2.33
10/15/2021,ARKQ,TERADYNE INC,TER,880770102,53511565.60,2.10
10/15/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,50152214.71,1.97
10/15/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,49966501.71,1.96
10/15/2021,ARKQ,CATERPILLAR INC,CAT,149123101,41807573.21,1.64
10/15/2021,ARKQ,ARCHER AVIATION INC-A,ACHR,03945R102,40158453.19,1.58
10/15/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,37741356.30,1.48
10/15/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,34175642.62,1.34
10/15/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,30747605.80,1.21
10/15/2021,ARKQ,VELO3D INC,VLD,92259N104,29184178.68,1.15
10/15/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,28748837.04,1.13
10/15/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,28498827.70,1.12
10/15/2021,ARKQ,2U INC,TWOU,90214J101,27841716.00,1.09
10/15/2021,ARKQ,PROTO LABS INC,PRLB,743713109,26724087.00,1.05
10/15/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,26730542.70,1.05
10/15/2021,ARKQ,ANSYS INC,ANSS,03662Q105,26055062.40,1.02
10/15/2021,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,25607750.55,1.01
10/15/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,24489638.10,0.96
10/15/2021,ARKQ,VUZIX CORP,VUZI,92921W300,23808194.70,0.94
10/15/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,14478734.55,0.57
10/15/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,4095098.19,0.16
10/15/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,895944.00,0.04
