date,fund,company,ticker,cusip,market value($),weight(%)
10/01/2021,PRNT,EXONE CO/THE,XONE,302104104,25227534.36,5.46
10/01/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,22919464.83,4.96
10/01/2021,PRNT,BICO GROUP AB,BICO,BKMFJ94,19642199.81,4.25
10/01/2021,PRNT,CONFORMIS INC,CFMS,20717E101,19353689.18,4.19
10/01/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,19272722.69,4.17
10/01/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,19113808.14,4.14
10/01/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,18316117.08,3.97
10/01/2021,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,18326297.42,3.97
10/01/2021,PRNT,TRIMBLE INC,TRMB,896239100,18026074.50,3.90
10/01/2021,PRNT,HP INC,HPQ,40434L105,17762549.76,3.85
10/01/2021,PRNT,MICROSOFT CORP,MSFT,594918104,17760396.16,3.85
10/01/2021,PRNT,ANSYS INC,ANSS,03662Q105,17458616.45,3.78
10/01/2021,PRNT,AUTODESK INC,ADSK,052769106,17338621.17,3.76
10/01/2021,PRNT,RENISHAW PLC,RSW,0732358,17154394.71,3.72
10/01/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,15834197.10,3.43
10/01/2021,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,15473108.76,3.35
10/01/2021,PRNT,PTC INC,PTC,69370C100,15179429.43,3.29
10/01/2021,PRNT,PROTO LABS INC,PRLB,743713109,14354764.20,3.11
10/01/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,14008072.02,3.03
10/01/2021,PRNT,XOMETRY INC-A,XMTR,98423F109,13895413.49,3.01
10/01/2021,PRNT,STRATASYS LTD,SSYS,M85548101,13277646.32,2.88
10/01/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,6320919.57,1.37
10/01/2021,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,6060710.76,1.31
10/01/2021,PRNT,SIEMENS AG-REG,SIE,5727973,5881304.20,1.27
10/01/2021,PRNT,GENERAL ELECTRIC CO,GE,369604301,5733516.47,1.24
10/01/2021,PRNT,AMETEK INC,AME,031100100,5543867.05,1.20
10/01/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,5503273.44,1.19
10/01/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,5404543.56,1.17
10/01/2021,PRNT,MICHELIN (CGDE),ML,4588364,5378300.01,1.17
10/01/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,5372080.56,1.16
10/01/2021,PRNT,ARCONIC CORP,ARNC,03966V107,5305091.08,1.15
10/01/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,5254351.05,1.14
10/01/2021,PRNT,EXCO TECHNOLOGIES LTD,XTC,2325392,5255249.68,1.14
10/01/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,5275080.48,1.14
10/01/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,5218733.00,1.13
10/01/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,4863162.60,1.05
10/01/2021,PRNT,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,638302.88,0.14
10/01/2021,PRNT,HEXCEL CORP,HXL,428291108,541161.68,0.12
10/01/2021,PRNT,TORAY INDUSTRIES INC,3402,6897143,532180.46,0.12
10/01/2021,PRNT,KONINKLIJKE DSM NV,DSM,B0HZL93,558090.76,0.12
10/01/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,556915.90,0.12
10/01/2021,PRNT,SGL CARBON SE,SGL,4818351,525110.71,0.11
10/01/2021,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,489615.43,0.11
10/01/2021,PRNT,5N PLUS INC,VNP,B2B3VZ3,521530.18,0.11
10/01/2021,PRNT,EASTMAN KODAK CO,KODK,277461406,486397.44,0.11
10/01/2021,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,454300.24,0.10
10/01/2021,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,453969.23,0.10
10/01/2021,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,471463.20,0.10
10/01/2021,PRNT,VOESTALPINE AG,VOE,4943402,468185.57,0.10
10/01/2021,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,478962.42,0.10
10/01/2021,PRNT,3M CO,MMM,88579Y101,459074.14,0.10
10/01/2021,PRNT,XEROX HOLDINGS CORP,XRX,98421M106,453280.41,0.10
10/01/2021,PRNT,SANDVIK AB,SAND,B1VQ252,454552.41,0.10
10/01/2021,PRNT,PYROGENESIS CANADA INC,PYR,B43JTF9,473820.31,0.10
10/01/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,421437.46,0.09
10/01/2021,PRNT,CANADIAN DOLLAR,,CAD,45700.51,0.01
10/01/2021,PRNT,GREAT BRITISH POUND,,GBP,0.32,0.00
