FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKK,2021-05-19,Buy,COIN,19260Q107,COINBASE GLOBAL INC,133848,0.1483
ARKK,2021-05-19,Buy,TSLA,88160R101,TESLA INC,43065,0.122
ARKK,2021-05-19,Buy,SQ,852234103,SQUARE INC,192141,0.1951
ARKK,2021-05-19,Buy,ZM,98980L101,ZOOM VIDEO COMMUNICATIONS INC,1651,0.0025
ARKK,2021-05-19,Buy,PLTR,69608A108,PALANTIR TECHNOLOGIES INC,66857,0.0068
ARKK,2021-05-19,Sell,NVS,66987V109,NOVARTIS AG,108426,0.0485
ARKK,2021-05-19,Sell,NTDOY,654445303,NINTENDO CO LTD,23799,0.0087
ARKK,2021-05-19,Sell,TCEHY,88032Q109,TENCENT HOLDINGS LTD,112569,0.0451
ARKK,2021-05-19,Sell,TER,880770102,TERADYNE INC,66806,0.0414
ARKK,2021-05-19,Sell,ICE,45866F104,INTERCONTINENTAL EXCHANGE INC,82415,0.0463
ARKK,2021-05-19,Sell,PSTG,74624M102,PURE STORAGE INC,140636,0.0129
