date,fund,company,ticker,cusip,shares,market value($),weight(%)
9/3/2021,ARKX,TRIMBLE INC,TRMB,896239100,649938.00,61328149.68,10.02
9/3/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1149375.00,46239356.25,7.55
9/3/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,878241.00,40469345.28,6.61
9/3/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1475780.00,35905727.40,5.86
9/3/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,145124.00,33985138.32,5.55
9/3/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,219643.00,29243269.02,4.78
9/3/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,80821.00,28937959.05,4.73
9/3/2021,ARKX,KOMATSU LTD,6301,6496584,990088.00,24901926.77,4.07
9/3/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,5654113.00,24739382.03,4.04
9/3/2021,ARKX,THALES SA,HO,4162791,233308.00,23885411.38,3.90
9/3/2021,ARKX,AMAZON.COM INC,AMZN,023135106,5307.00,18378777.84,3.00
9/3/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,313542.00,18250052.06,2.98
9/3/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,165562.00,17140633.86,2.80
9/3/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,263021.00,16188942.55,2.64
9/3/2021,ARKX,BOEING CO/THE,BA,097023105,71450.00,15778303.50,2.58
9/3/2021,ARKX,NETFLIX INC,NFLX,64110L106,26480.00,15584804.00,2.55
9/3/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,4768.00,13752723.84,2.25
9/3/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,1149016.00,13707760.88,2.24
9/3/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,333977.00,13442574.25,2.20
9/3/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,1257123.00,11301535.77,1.85
9/3/2021,ARKX,TERADYNE INC,TER,880770102,84114.00,10166859.18,1.66
9/3/2021,ARKX,DEERE & CO,DE,244199105,26130.00,10058743.50,1.64
9/3/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,61591.00,8973192.79,1.47
9/3/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,295681.00,7838503.31,1.28
9/3/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,769676.00,6965567.80,1.14
9/3/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,29991.00,6927021.27,1.13
9/3/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,694426.00,6937315.74,1.13
9/3/2021,ARKX,ANSYS INC,ANSS,03662Q105,17252.00,6355636.80,1.04
9/3/2021,ARKX,AIRBUS SE,AIR,4012250,45389.00,6293817.73,1.03
9/3/2021,ARKX,SYNOPSYS INC,SNPS,871607107,18174.00,6138086.76,1.00
9/3/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,615514.00,6142829.72,1.00
9/3/2021,ARKX,NVIDIA CORP,NVDA,67066G104,26755.00,5992049.80,0.98
9/3/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,33798.00,5937632.64,0.97
9/3/2021,ARKX,HEICO CORP,HEI,422806109,43215.00,5476636.95,0.89
9/3/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,11819.00,5434730.77,0.89
9/3/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,3461836.54,3461836.54,0.57
9/3/2021,ARKX,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,18.00,3096.00,0.00
