FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKX,2021-07-29,Buy,AVAV,008073108,AEROVIRONMENT INC,26774,0.4437
ARKX,2021-07-29,Buy,MKFG,57064N102,MARKFORGED HOLDING CORP,133411,0.2273
ARKX,2021-07-29,Sell,RAVN,754212108,RAVEN INDUSTRIES INC,262,0.0025
