FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKG,2021-09-21,Buy,BEAM,07373V105,BEAM THERAPEUTICS INC,33600,0.0404
ARKG,2021-09-21,Buy,SLGC,83444K105,SOMALOGIC INC,100,0
ARKG,2021-09-21,Buy,PSNL,71535D106,PERSONALIS INC,98918,0.0264
ARKG,2021-09-21,Buy,NVTA,46185L103,INVITAE CORP,91848,0.037
ARKG,2021-09-21,Buy,TDOC,87918A105,TELADOC HEALTH INC,90387,0.1594
ARKG,2021-09-21,Sell,NVS,66987V109,NOVARTIS AG,94000,0.099
ARKG,2021-09-21,Sell,CRBU,142038108,CARIBOU BIOSCIENCES INC,275182,0.085
ARKG,2021-09-21,Sell,CLLS,15117K103,CELLECTIS SA,4696,0.0008
ARKG,2021-09-21,Sell,CDXS,192005106,CODEXIS INC,16133,0.0052
ARKG,2021-09-21,Sell,SMFR,81663L101,SEMA4 HOLDINGS CORP,236370,0.0262
