date,fund,company,ticker,cusip,shares,market value($),weight(%)
9/21/2021,ARKX,TRIMBLE INC,TRMB,896239100,620710.00,55311468.10,9.74
9/21/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1125423.00,42135837.12,7.42
9/21/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1559103.00,35079817.50,6.18
9/21/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,142100.00,31551884.00,5.55
9/21/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,704916.00,30706140.96,5.41
9/21/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,87721.00,29690049.66,5.23
9/21/2021,ARKX,KOMATSU LTD,6301,6496584,1052788.00,27602120.71,4.86
9/21/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,215059.00,27432926.04,4.83
9/21/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,5535813.00,23137860.11,4.07
9/21/2021,ARKX,THALES SA,HO,4162791,228445.00,21780400.93,3.83
9/21/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,307002.00,17969759.65,3.16
9/21/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,194853.00,16654085.91,2.93
9/21/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,316991.00,16448662.99,2.90
9/21/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,1542044.00,16253143.76,2.86
9/21/2021,ARKX,AMAZON.COM INC,AMZN,023135106,4780.00,16040389.40,2.82
9/21/2021,ARKX,NETFLIX INC,NFLX,64110L106,25928.00,14919749.04,2.63
9/21/2021,ARKX,DEERE & CO,DE,244199105,33522.00,11388429.06,2.00
9/21/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,4075.00,11329885.50,1.99
9/21/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,1125065.00,10249342.15,1.80
9/21/2021,ARKX,TERADYNE INC,TER,880770102,82360.00,9593292.80,1.69
9/21/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,1212284.00,9419446.68,1.66
9/21/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,229981.00,9035953.49,1.59
9/21/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,60307.00,8761400.96,1.54
9/21/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,798848.00,7972503.04,1.40
9/21/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,289513.00,7686570.15,1.35
9/21/2021,ARKX,ARCHER AVIATION INC,ACHR,03945R102,806024.00,7028529.28,1.24
9/21/2021,ARKX,HEICO CORP,HEI,422806109,51914.00,6622149.84,1.17
9/21/2021,ARKX,BOEING CO/THE,BA,097023105,30941.00,6482139.50,1.14
9/21/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,29367.00,6335342.91,1.12
9/21/2021,ARKX,ANSYS INC,ANSS,03662Q105,16892.00,6020308.80,1.06
9/21/2021,ARKX,AIRBUS SE,AIR,4012250,44441.00,5835386.73,1.03
9/21/2021,ARKX,SYNOPSYS INC,SNPS,871607107,17790.00,5715927.00,1.01
9/21/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,33090.00,5525368.20,0.97
9/21/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,11567.00,4842755.89,0.85
9/21/2021,ARKX,NVIDIA CORP,NVDA,67066G104,15791.00,3333953.83,0.59
9/21/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,2121952.40,2121952.40,0.37
