date,fund,company,ticker,cusip,shares,market value($),weight(%)
9/23/2021,ARKF,SQUARE INC - A,SQ,852234103,1433879.00,374342790.53,10.72
9/23/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,151658.00,222315462.20,6.37
9/23/2021,ARKF,ZILLOW GROUP INC - C,Z,98954M200,2002458.00,189212256.42,5.42
9/23/2021,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,782294.00,189197803.90,5.42
9/23/2021,ARKF,SEA LTD-ADR,SE,81141R100,523586.00,176610793.66,5.06
9/23/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,582240.00,158567241.60,4.54
9/23/2021,ARKF,MERCADOLIBRE INC,MELI,58733R102,75294.00,141514320.06,4.05
9/23/2021,ARKF,ADYEN NV,ADYEN,BZ1HM42,41735.00,132260005.96,3.79
9/23/2021,ARKF,TWILIO INC - A,TWLO,90138F102,358813.00,125225737.00,3.59
9/23/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,5985529.00,116478394.34,3.34
9/23/2021,ARKF,TELADOC HEALTH INC,TDOC,87918A105,677573.00,93959047.91,2.69
9/23/2021,ARKF,UIPATH INC - CLASS A,PATH,90364P105,1691924.00,89671972.00,2.57
9/23/2021,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,1630827.00,88358206.86,2.53
9/23/2021,ARKF,JD.COM INC-ADR,JD,47215P106,1160146.00,88078284.32,2.52
9/23/2021,ARKF,DOCUSIGN INC,DOCU,256163106,299619.00,82107590.76,2.35
9/23/2021,ARKF,Z HOLDINGS CORP,4689,6084848,11267476.00,75140458.54,2.15
9/23/2021,ARKF,FACEBOOK INC-CLASS A,FB,30303M102,213433.00,73252339.93,2.10
9/23/2021,ARKF,INTUIT INC,INTU,461202103,124513.00,70075916.40,2.01
9/23/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,756678.00,69523574.64,1.99
9/23/2021,ARKF,DRAFTKINGS INC - CL A,DKNG,26142R104,1303621.00,68609573.23,1.96
9/23/2021,ARKF,WORKDAY INC-CLASS A,WDAY,98138H101,249261.00,67477445.31,1.93
9/23/2021,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,1435111.00,67278003.68,1.93
9/23/2021,ARKF,STONECO LTD-A,STNE,G85158106,1665248.00,67009579.52,1.92
9/23/2021,ARKF,PINDUODUO INC-ADR,PDD,722304102,668267.00,65222859.20,1.87
9/23/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,630135.00,64286372.70,1.84
9/23/2021,ARKF,LENDINGCLUB CORP,LC,52603A208,2255675.00,61985949.00,1.77
9/23/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,507404.00,59320601.64,1.70
9/23/2021,ARKF,DISCOVERY LTD,DSY,6177878,6800646.00,58741978.10,1.68
9/23/2021,ARKF,BILL.COM HOLDINGS INC,BILL,090043100,200677.00,55049714.64,1.58
9/23/2021,ARKF,ETSY INC,ETSY,29786A106,238382.00,52293859.34,1.50
9/23/2021,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,1804186.00,49488821.98,1.42
9/23/2021,ARKF,FARFETCH LTD-CLASS A,FTCH,30744W107,1121139.00,45024942.24,1.29
9/23/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,743407.00,43771804.16,1.25
9/23/2021,ARKF,SNAP INC - A,SNAP,83304A106,501007.00,39379150.20,1.13
9/23/2021,ARKF,AMAZON.COM INC,AMZN,023135106,8769.00,29639658.45,0.85
9/23/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,208335.00,23666856.00,0.68
9/23/2021,ARKF,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,16134602.58,16134602.58,0.46
9/23/2021,ARKF,TOAST INC-CLASS A,TOST,888787108,15000.00,937650.00,0.03
9/23/2021,ARKF,YEAHKA LTD,9923,BL58D39,37200.00,128506.49,0.00
9/23/2021,ARKF,SOUTH AFRICAN RAND,,ZAR,136.75,9.23,0.00
