date,fund,company,ticker,cusip,market value($),weight(%)
10/25/2021,ARKQ,TESLA INC,TSLA,88160R101,303622983.92,11.82
10/25/2021,ARKQ,TRIMBLE INC,TRMB,896239100,183447712.80,7.14
10/25/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,177584626.56,6.91
10/25/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,166606494.60,6.48
10/25/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,164512345.60,6.40
10/25/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,116819334.28,4.55
10/25/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,103000902.03,4.01
10/25/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,98562129.80,3.84
10/25/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,97118813.14,3.78
10/25/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,83716743.76,3.26
10/25/2021,ARKQ,DEERE & CO,DE,244199105,78028041.36,3.04
10/25/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,63938002.85,2.49
10/25/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,63896895.36,2.49
10/25/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,63545022.72,2.47
10/25/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,58774227.50,2.29
10/25/2021,ARKQ,MARKFORGED HOLDING CORP,MKFG,57064N102,58122132.16,2.26
10/25/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,55674042.56,2.17
10/25/2021,ARKQ,TERADYNE INC,TER,880770102,54863680.88,2.14
10/25/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,50152613.30,1.95
10/25/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,48592776.48,1.89
10/25/2021,ARKQ,CATERPILLAR INC,CAT,149123101,42961974.10,1.67
10/25/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,41011391.52,1.60
10/25/2021,ARKQ,ARCHER AVIATION INC-A,ACHR,03945R102,36586919.16,1.42
10/25/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,33786590.00,1.31
10/25/2021,ARKQ,VELO3D INC,VLD,92259N104,32035912.60,1.25
10/25/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,31886162.88,1.24
10/25/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,30540793.41,1.19
10/25/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,28629188.00,1.11
10/25/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,28025105.76,1.09
10/25/2021,ARKQ,PROTO LABS INC,PRLB,743713109,27074478.96,1.05
10/25/2021,ARKQ,ANSYS INC,ANSS,03662Q105,26698756.04,1.04
10/25/2021,ARKQ,2U INC,TWOU,90214J101,26780276.16,1.04
10/25/2021,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,25569732.79,1.00
10/25/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,25151923.44,0.98
10/25/2021,ARKQ,VUZIX CORP,VUZI,92921W300,24046899.75,0.94
10/25/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,16246679.68,0.63
10/25/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1271935.89,0.05
10/25/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,813401.96,0.03
