date,fund,company,ticker,cusip,market value($),weight(%)
10/05/2021,ARKX,TRIMBLE INC,TRMB,896239100,49432112.26,9.28
10/05/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,39703134.66,7.45
10/05/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,33707440.26,6.33
10/05/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,30379761.44,5.70
10/05/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,29702895.51,5.58
10/05/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,26588900.16,4.99
10/05/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,25225428.75,4.74
10/05/2021,ARKX,KOMATSU LTD,6301,6496584,24542501.91,4.61
10/05/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,22331402.43,4.19
10/05/2021,ARKX,THALES SA,HO,4162791,21977195.48,4.13
10/05/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,18158851.38,3.41
10/05/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,16691522.75,3.13
10/05/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,15930567.25,2.99
10/05/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,15354137.58,2.88
10/05/2021,ARKX,NETFLIX INC,NFLX,64110L106,15310609.60,2.87
10/05/2021,ARKX,AMAZON.COM INC,AMZN,023135106,14940929.52,2.80
10/05/2021,ARKX,DEERE & CO,DE,244199105,11101508.88,2.08
10/05/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,10513720.35,1.97
10/05/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,9987013.28,1.87
10/05/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,9087994.10,1.71
10/05/2021,ARKX,TERADYNE INC,TER,880770102,8646820.16,1.62
10/05/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,8425533.25,1.58
10/05/2021,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,7251351.15,1.36
10/05/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,7213713.28,1.35
10/05/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,6600102.60,1.24
10/05/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,6565103.65,1.23
10/05/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,6157038.03,1.16
10/05/2021,ARKX,VELO3D INC,VLD,92259N104,6020129.50,1.13
10/05/2021,ARKX,AIRBUS SE,AIR,4012250,5745216.84,1.08
10/05/2021,ARKX,HEICO CORP,HEI,422806109,5696136.21,1.07
10/05/2021,ARKX,ANSYS INC,ANSS,03662Q105,5538054.68,1.04
10/05/2021,ARKX,SYNOPSYS INC,SNPS,871607107,5034685.50,0.95
10/05/2021,ARKX,BOEING CO/THE,BA,097023105,4851990.99,0.91
10/05/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,4861829.20,0.91
10/05/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1838422.19,0.35
10/05/2021,ARKX,NVIDIA CORP,NVDA,67066G104,1542450.44,0.29
