date,fund,company,ticker,cusip,market value($),weight(%)
10/05/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,483599217.60,7.09
10/05/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,362632532.40,5.31
10/05/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,337560421.85,4.95
10/05/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,288720274.00,4.23
10/05/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,271572000.00,3.98
10/05/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,266709356.91,3.91
10/05/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,219743497.82,3.22
10/05/2021,ARKG,CAREDX INC,CDNA,14167L103,213190051.07,3.12
10/05/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,210919634.16,3.09
10/05/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,211092995.88,3.09
10/05/2021,ARKG,ACCOLADE INC,ACCD,00437E102,203535806.79,2.98
10/05/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,203033525.16,2.98
10/05/2021,ARKG,INCYTE CORP,INCY,45337C102,188017332.64,2.76
10/05/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,187380966.78,2.75
10/05/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,187010957.92,2.74
10/05/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,171675540.00,2.52
10/05/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,158662299.51,2.33
10/05/2021,ARKG,INVITAE CORP,NVTA,46185L103,157893476.52,2.31
10/05/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,151475247.86,2.22
10/05/2021,ARKG,UIPATH INC - CLASS A,PATH,90364P105,148709445.95,2.18
10/05/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,144571981.82,2.12
10/05/2021,ARKG,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,142330490.74,2.09
10/05/2021,ARKG,CODEXIS INC,CDXS,192005106,123264643.45,1.81
10/05/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,122652221.68,1.80
10/05/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,115953578.70,1.70
10/05/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,102247608.36,1.50
10/05/2021,ARKG,PFIZER INC,PFE,717081103,92798458.62,1.36
10/05/2021,ARKG,908 DEVICES INC,MASS,65443P102,92010031.60,1.35
10/05/2021,ARKG,PERSONALIS INC,PSNL,71535D106,90641357.84,1.33
10/05/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,89599536.00,1.31
10/05/2021,ARKG,QUANTUM-SI INC,QSI,74765K105,86891796.27,1.27
10/05/2021,ARKG,VERACYTE INC,VCYT,92337F107,86102870.40,1.26
10/05/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,76936449.37,1.13
10/05/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,74716646.94,1.10
10/05/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,70470278.16,1.03
10/05/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,70039931.66,1.03
10/05/2021,ARKG,SEMA4 HOLDINGS CORP,SMFR,81663L101,64524149.28,0.95
10/05/2021,ARKG,VERVE THERAPEUTICS INC,VERV,92539P101,62944783.62,0.92
10/05/2021,ARKG,SOMALOGIC INC,SLGC,83444K105,55438107.04,0.81
10/05/2021,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,52752181.23,0.77
10/05/2021,ARKG,ZYMERGEN INC,ZY,98985X100,51222236.40,0.75
10/05/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,46622717.46,0.68
10/05/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,43895096.76,0.64
10/05/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,38705668.92,0.57
10/05/2021,ARKG,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,37252517.47,0.55
10/05/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,36405199.60,0.53
10/05/2021,ARKG,CERUS CORP,CERS,157085101,31251332.13,0.46
10/05/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,23486078.16,0.34
10/05/2021,ARKG,DYNAMICS SPECIAL PURPOSE C-A,DYNS,268010105,22694762.16,0.33
10/05/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,21715059.30,0.32
10/05/2021,ARKG,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,20949234.35,0.31
10/05/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,7229871.87,0.11
10/05/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,1601156.32,0.02
10/05/2021,ARKG,CARIBOU BIOSCIENCES INC,CRBU,142038108,2129.28,0.00
10/05/2021,ARKG,CM LIFE SCIENCES II -CW27,SLGCW,83444K113,0.00,0.00
