date,fund,company,ticker,cusip,shares,market value($),weight(%)
4/7/2021,IZRL,AUDIOCODES LTD,AUDC,M15342104,189795.00,5397769.80,1.53
4/7/2021,IZRL,ITAMAR MEDICAL LTD,ITMR,B1VJHY5,6710537.00,5388067.02,1.53
4/7/2021,IZRL,KAMADA LTD,KMDA,B0L2CR5,866366.00,5370406.69,1.52
4/7/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,476414.00,5321544.38,1.51
4/7/2021,IZRL,BATM ADVANCED COMMUNICATIONS,BATM,B85PTW0,4174208.00,5323249.29,1.51
4/7/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,331141.00,5255312.82,1.49
4/7/2021,IZRL,NICE LTD - SPON ADR,NICE,653656108,22504.00,5227454.16,1.48
4/7/2021,IZRL,DARIOHEALTH CORP,DRIO,23725P209,271619.00,5196071.47,1.47
4/7/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,18439.00,5112212.75,1.45
4/7/2021,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,37011.00,5017211.16,1.42
4/7/2021,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,1332925.00,4798886.07,1.36
4/7/2021,IZRL,EVOGENE LTD,EVGN,B289530,942956.00,4605719.76,1.31
4/7/2021,IZRL,CERAGON NETWORKS LTD,CRNT,M22013102,1161214.00,4517122.46,1.28
4/7/2021,IZRL,AUGWIND ENERGY TECH STORAGE,BIMCM,B290CJ7,193616.00,4453955.58,1.26
4/7/2021,IZRL,JFROG LTD,FROG,M6191J100,91060.00,4268892.80,1.21
4/7/2021,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,94053.00,4209812.28,1.19
4/7/2021,IZRL,ROBOGROUP T.E.K LTD,ROBO,6302722,2674171.00,4103556.07,1.16
4/7/2021,IZRL,STRATASYS LTD,SSYS,M85548101,160045.00,4050738.95,1.15
4/7/2021,IZRL,NANO DIMENSION LTD - ADR,NNDM,63008G203,463955.00,3836907.85,1.09
4/7/2021,IZRL,COMPUGEN LTD,CGEN,M25722105,441217.00,3860648.75,1.09
4/7/2021,IZRL,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,735809.00,3524525.11,1.00
4/7/2021,IZRL,ISRAELI SHEKEL,,ILS,243832.82,74018.83,0.02
4/7/2021,IZRL,BIONDVAX PHARMACEUTICALS-ADR,BVXV,09073Q105,9778.00,37547.52,0.01
