date,fund,company,ticker,cusip,market value($),weight(%)
10/12/2021,ARKX,TRIMBLE INC,TRMB,896239100,48211200.58,9.03
10/12/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,40919441.28,7.66
10/12/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,33761987.19,6.32
10/12/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,32319125.44,6.05
10/12/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,30265029.56,5.67
10/12/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,28198595.70,5.28
10/12/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,25216321.08,4.72
10/12/2021,ARKX,KOMATSU LTD,6301,6496584,23967669.65,4.49
10/12/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,21316873.50,3.99
10/12/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,18242029.03,3.42
10/12/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,17216149.84,3.22
10/12/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,16598715.00,3.11
10/12/2021,ARKX,NETFLIX INC,NFLX,64110L106,15709860.16,2.94
10/12/2021,ARKX,AMAZON.COM INC,AMZN,023135106,15023876.40,2.81
10/12/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,14965471.60,2.80
10/12/2021,ARKX,THALES SA,HO,4162791,13767912.63,2.58
10/12/2021,ARKX,DEERE & CO,DE,244199105,10769929.38,2.02
10/12/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,10555877.50,1.98
10/12/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,9816847.11,1.84
10/12/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,9316667.25,1.74
10/12/2021,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,9019415.62,1.69
10/12/2021,ARKX,TERADYNE INC,TER,880770102,8596339.62,1.61
10/12/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,8330851.04,1.56
10/12/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,7391603.41,1.38
10/12/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,6582446.91,1.23
10/12/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,6445066.76,1.21
10/12/2021,ARKX,VELO3D INC,VLD,92259N104,6121278.02,1.15
10/12/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,6109714.91,1.14
10/12/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,5787711.76,1.08
10/12/2021,ARKX,AIRBUS SE,AIR,4012250,5645444.65,1.06
10/12/2021,ARKX,HEICO CORP,HEI,422806109,5651826.96,1.06
10/12/2021,ARKX,ANSYS INC,ANSS,03662Q105,5616563.42,1.05
10/12/2021,ARKX,SYNOPSYS INC,SNPS,871607107,4961130.68,0.93
10/12/2021,ARKX,BOEING CO/THE,BA,097023105,4847841.60,0.91
10/12/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,4717809.92,0.88
10/12/2021,ARKX,NVIDIA CORP,NVDA,67066G104,1597447.05,0.30
