date,fund,company,ticker,cusip,market value($),weight(%)
10/12/2021,ARKW,TESLA INC,TSLA,88160R101,493656590.94,9.86
10/12/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,350841145.96,7.01
10/12/2021,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,286836255.00,5.73
10/12/2021,ARKW,TWITTER INC,TWTR,90184L102,282715280.10,5.65
10/12/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,255736860.86,5.11
10/12/2021,ARKW,ROKU INC,ROKU,77543R102,230137887.60,4.60
10/12/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,226256816.70,4.52
10/12/2021,ARKW,SQUARE INC - A,SQ,852234103,199034090.71,3.97
10/12/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,196246715.17,3.92
10/12/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,189230124.26,3.78
10/12/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,178352972.20,3.56
10/12/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,174560989.20,3.49
10/12/2021,ARKW,TWILIO INC - A,TWLO,90138F102,173065964.24,3.46
10/12/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,143363846.79,2.86
10/12/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,122686831.80,2.45
10/12/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,119065769.00,2.38
10/12/2021,ARKW,UIPATH INC - CLASS A,PATH,90364P105,117096051.36,2.34
10/12/2021,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,89244845.04,1.78
10/12/2021,ARKW,SPLUNK INC,SPLK,848637104,83579731.20,1.67
10/12/2021,ARKW,ETSY INC,ETSY,29786A106,71629776.38,1.43
10/12/2021,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,71340749.41,1.42
10/12/2021,ARKW,WALT DISNEY CO/THE,DIS,254687106,67012209.36,1.34
10/12/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,66008718.72,1.32
10/12/2021,ARKW,PAGERDUTY INC,PD,69553P100,64894853.97,1.30
10/12/2021,ARKW,SEA LTD-ADR,SE,81141R100,56604660.23,1.13
10/12/2021,ARKW,DOCUSIGN INC,DOCU,256163106,53910578.50,1.08
10/12/2021,ARKW,LIVEPERSON INC,LPSN,538146101,54157279.54,1.08
10/12/2021,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,52247402.49,1.04
10/12/2021,ARKW,OKTA INC,OKTA,679295105,49921609.94,1.00
10/12/2021,ARKW,VUZIX CORP,VUZI,92921W300,49809138.84,0.99
10/12/2021,ARKW,FARFETCH LTD-CLASS A,FTCH,30744W107,49166678.77,0.98
10/12/2021,ARKW,SKILLZ INC,SKLZ,83067L109,47737570.65,0.95
10/12/2021,ARKW,VERACYTE INC,VCYT,92337F107,46834536.75,0.94
10/12/2021,ARKW,KHOSLA VENTURES ACQUISITIO-A,KVSB,482505104,46518380.00,0.93
10/12/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,42838216.24,0.86
10/12/2021,ARKW,2U INC,TWOU,90214J101,42212470.82,0.84
10/12/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,40536990.96,0.81
10/12/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,36981131.33,0.74
10/12/2021,ARKW,SNAP INC - A,SNAP,83304A106,34718145.39,0.69
10/12/2021,ARKW,CONCORD ACQUISITION CORP -A,CND,206071102,28184531.55,0.56
10/12/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,17397215.55,0.35
10/12/2021,ARKW,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,5837635.58,0.12
10/12/2021,ARKW,SNOWFLAKE INC-CLASS A,SNOW,833445109,30359.42,0.00
