date,fund,company,ticker,cusip,market value($),weight(%)
10/13/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,543706588.32,7.89
10/13/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,374461467.12,5.43
10/13/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,339904171.80,4.93
10/13/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,285683829.95,4.14
10/13/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,279286326.99,4.05
10/13/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,259757937.78,3.77
10/13/2021,ARKG,CAREDX INC,CDNA,14167L103,228059876.70,3.31
10/13/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,226010473.02,3.28
10/13/2021,ARKG,ACCOLADE INC,ACCD,00437E102,210715631.04,3.06
10/13/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,207979270.74,3.02
10/13/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,202965686.32,2.94
10/13/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,202681908.00,2.94
10/13/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,196213257.14,2.85
10/13/2021,ARKG,INCYTE CORP,INCY,45337C102,182460600.00,2.65
10/13/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,180943156.80,2.62
10/13/2021,ARKG,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,168659196.39,2.45
10/13/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,167157945.71,2.42
10/13/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,166048211.16,2.41
10/13/2021,ARKG,INVITAE CORP,NVTA,46185L103,157953173.21,2.29
10/13/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,153726923.31,2.23
10/13/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,150606072.30,2.18
10/13/2021,ARKG,CODEXIS INC,CDXS,192005106,148389445.33,2.15
10/13/2021,ARKG,UIPATH INC - CLASS A,PATH,90364P105,139268399.55,2.02
10/13/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,127827496.70,1.85
10/13/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,115414797.00,1.67
10/13/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,109867382.02,1.59
10/13/2021,ARKG,PERSONALIS INC,PSNL,71535D106,100231707.20,1.45
10/13/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,98889265.67,1.43
10/13/2021,ARKG,QUANTUM-SI INC,QSI,74765K105,96344828.55,1.40
10/13/2021,ARKG,PFIZER INC,PFE,717081103,91551436.65,1.33
10/13/2021,ARKG,908 DEVICES INC,MASS,65443P102,88136890.62,1.28
10/13/2021,ARKG,VERACYTE INC,VCYT,92337F107,86171223.60,1.25
10/13/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,80340666.00,1.17
10/13/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,76419633.54,1.11
10/13/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,71774975.42,1.04
10/13/2021,ARKG,SOMALOGIC INC,SLGC,83444K105,67746672.42,0.98
10/13/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,58294903.92,0.85
10/13/2021,ARKG,VERVE THERAPEUTICS INC,VERV,92539P101,55267282.20,0.80
10/13/2021,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,45713580.86,0.66
10/13/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,43166255.40,0.63
10/13/2021,ARKG,ZYMERGEN INC,ZY,98985X100,41671673.26,0.60
10/13/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,41155252.08,0.60
10/13/2021,ARKG,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,38088568.79,0.55
10/13/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,33589512.00,0.49
10/13/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,32276460.30,0.47
10/13/2021,ARKG,CERUS CORP,CERS,157085101,31882902.61,0.46
10/13/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,24100912.64,0.35
10/13/2021,ARKG,DYNAMICS SPECIAL PURPOSE C-A,DYNS,268010105,22737703.56,0.33
10/13/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,21789374.46,0.32
10/13/2021,ARKG,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,11542222.77,0.17
10/13/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,7491184.80,0.11
10/13/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,1584309.51,0.02
10/13/2021,ARKG,SEMA4 HOLDINGS CORP,SMFR,81663L101,5093.75,0.00
10/13/2021,ARKG,CM LIFE SCIENCES II -CW27,SLGCW,83444K113,0.00,0.00
