date,fund,company,ticker,cusip,market value($),weight(%)
10/13/2021,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,5948901.84,2.30
10/13/2021,IZRL,INMODE LTD,INMD,M5425M103,5168771.60,1.99
10/13/2021,IZRL,NAYAX LTD,NYAX,BMXT7N9,4809308.54,1.86
10/13/2021,IZRL,PLASSON INDUSTRIES LTD,PLSN,6094728,4727558.66,1.82
10/13/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,4547341.50,1.75
10/13/2021,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,4482069.28,1.73
10/13/2021,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,4380473.97,1.69
10/13/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,4346341.65,1.68
10/13/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,4313164.42,1.66
10/13/2021,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,4270245.58,1.65
10/13/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,4216758.87,1.63
10/13/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,4205159.25,1.62
10/13/2021,IZRL,PRIORTECH LTD,PRTC,6677776,4176796.20,1.61
10/13/2021,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,4178359.30,1.61
10/13/2021,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,4100113.66,1.58
10/13/2021,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,4100987.66,1.58
10/13/2021,IZRL,ARAD LTD,ARD,B0G7VP6,4009279.95,1.55
10/13/2021,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,4001775.77,1.54
10/13/2021,IZRL,CAMTEK LTD,CAMT,M20791105,3985109.20,1.54
10/13/2021,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,3937514.63,1.52
10/13/2021,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,3887293.34,1.50
10/13/2021,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,3882918.06,1.50
10/13/2021,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,3885488.39,1.50
