date,fund,company,ticker,cusip,market value($),weight(%)
10/13/2021,PRNT,EXONE CO/THE,XONE,302104104,24439848.30,5.38
10/13/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,22129711.78,4.87
10/13/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,19214409.28,4.23
10/13/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,18778403.76,4.13
10/13/2021,PRNT,MICROSOFT CORP,MSFT,594918104,18450854.24,4.06
10/13/2021,PRNT,CONFORMIS INC,CFMS,20717E101,18335073.96,4.03
10/13/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,18316799.41,4.03
10/13/2021,PRNT,TRIMBLE INC,TRMB,896239100,17681990.16,3.89
10/13/2021,PRNT,ANSYS INC,ANSS,03662Q105,17626305.32,3.88
10/13/2021,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,17563538.37,3.86
10/13/2021,PRNT,HP INC,HPQ,40434L105,17236684.80,3.79
10/13/2021,PRNT,AUTODESK INC,ADSK,052769106,16775603.91,3.69
10/13/2021,PRNT,STRATASYS LTD,SSYS,M85548101,16658757.00,3.67
10/13/2021,PRNT,BICO GROUP AB,BICO,BKMFJ94,16507036.48,3.63
10/13/2021,PRNT,RENISHAW PLC,RSW,0732358,16212934.30,3.57
10/13/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,15463944.73,3.40
10/13/2021,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,15418239.58,3.39
10/13/2021,PRNT,PTC INC,PTC,69370C100,14844896.55,3.27
10/13/2021,PRNT,PROTO LABS INC,PRLB,743713109,14428046.78,3.17
10/13/2021,PRNT,XOMETRY INC-A,XMTR,98423F109,13654466.49,3.00
10/13/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,13480571.40,2.97
10/13/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,5959957.57,1.31
10/13/2021,PRNT,GENERAL ELECTRIC CO,GE,369604301,5716265.28,1.26
10/13/2021,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,5713270.23,1.26
10/13/2021,PRNT,SIEMENS AG-REG,SIE,5727973,5616985.90,1.24
10/13/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,5618732.56,1.24
10/13/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,5532114.12,1.22
10/13/2021,PRNT,AMETEK INC,AME,031100100,5516597.00,1.21
10/13/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,5420155.00,1.19
10/13/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,5338743.29,1.17
10/13/2021,PRNT,EXCO TECHNOLOGIES LTD,XTC,2325392,5336315.30,1.17
10/13/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,5265209.64,1.16
10/13/2021,PRNT,MICHELIN (CGDE),ML,4588364,5290154.19,1.16
10/13/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,5281858.30,1.16
10/13/2021,PRNT,ARCONIC CORP,ARNC,03966V107,5197441.80,1.14
10/13/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,4860224.94,1.07
10/13/2021,PRNT,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,793566.29,0.17
10/13/2021,PRNT,HEXCEL CORP,HXL,428291108,570775.68,0.13
10/13/2021,PRNT,TORAY INDUSTRIES INC,3402,6897143,528367.87,0.12
10/13/2021,PRNT,KONINKLIJKE DSM NV,DSM,B0HZL93,565448.67,0.12
10/13/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,539457.05,0.12
10/13/2021,PRNT,5N PLUS INC,VNP,B2B3VZ3,549316.92,0.12
10/13/2021,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,487422.00,0.11
10/13/2021,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,489609.16,0.11
10/13/2021,PRNT,SGL CARBON SE,SGL,4818351,496163.76,0.11
10/13/2021,PRNT,EASTMAN KODAK CO,KODK,277461406,492111.36,0.11
10/13/2021,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,463874.68,0.10
10/13/2021,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,462181.94,0.10
10/13/2021,PRNT,VOESTALPINE AG,VOE,4943402,463509.70,0.10
10/13/2021,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,463060.07,0.10
10/13/2021,PRNT,3M CO,MMM,88579Y101,459362.01,0.10
10/13/2021,PRNT,XEROX HOLDINGS CORP,XRX,98421M106,463617.99,0.10
10/13/2021,PRNT,SANDVIK AB,SAND,B1VQ252,467168.49,0.10
10/13/2021,PRNT,PYROGENESIS CANADA INC,PYR,B43JTF9,473149.39,0.10
10/13/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,417129.32,0.09
10/13/2021,PRNT,GREAT BRITISH POUND,,GBP,0.33,0.00
