date,fund,company,ticker,cusip,shares,market value($),weight(%)
9/24/2021,ARKX,TRIMBLE INC,TRMB,896239100,617407.00,55313493.13,9.61
9/24/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1119435.00,42907943.55,7.45
9/24/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1550808.00,35839172.88,6.22
9/24/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,141344.00,31270946.56,5.43
9/24/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,701163.00,30283229.97,5.26
9/24/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,213913.00,30148898.22,5.24
9/24/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,87253.00,30032482.60,5.22
9/24/2021,ARKX,KOMATSU LTD,6301,6496584,1045188.00,25412860.18,4.41
9/24/2021,ARKX,THALES SA,HO,4162791,227230.00,22129604.29,3.84
9/24/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,5506413.00,22106295.77,3.84
9/24/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,305367.00,18132555.06,3.15
9/24/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,1580103.00,17918368.02,3.11
9/24/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,315302.00,16963247.60,2.95
9/24/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,193815.00,16357986.00,2.84
9/24/2021,ARKX,AMAZON.COM INC,AMZN,023135106,4756.00,16246496.00,2.82
9/24/2021,ARKX,NETFLIX INC,NFLX,64110L106,25790.00,15300175.40,2.66
9/24/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,1119077.00,11828643.89,2.05
9/24/2021,ARKX,DEERE & CO,DE,244199105,33342.00,11719713.00,2.04
9/24/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,4054.00,11499292.62,2.00
9/24/2021,ARKX,TERADYNE INC,TER,880770102,81922.00,9809340.28,1.70
9/24/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,228757.00,9632957.27,1.67
9/24/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,1205834.00,9260805.12,1.61
9/24/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,59986.00,8801145.92,1.53
9/24/2021,ARKX,ARCHER AVIATION INC,ACHR,03945R102,938823.00,8806159.74,1.53
9/24/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,287971.00,8284925.67,1.44
9/24/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,794597.00,7914186.12,1.37
9/24/2021,ARKX,HEICO CORP,HEI,422806109,51638.00,6847715.18,1.19
9/24/2021,ARKX,BOEING CO/THE,BA,097023105,30776.00,6804573.60,1.18
9/24/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,29211.00,6417656.70,1.11
9/24/2021,ARKX,ANSYS INC,ANSS,03662Q105,16802.00,6066194.08,1.05
9/24/2021,ARKX,AIRBUS SE,AIR,4012250,44204.00,6056224.13,1.05
9/24/2021,ARKX,SYNOPSYS INC,SNPS,871607107,17694.00,5713038.72,0.99
9/24/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,32913.00,5654782.53,0.98
9/24/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,11504.00,4982152.32,0.87
9/24/2021,ARKX,NVIDIA CORP,NVDA,67066G104,7943.00,1785745.26,0.31
9/24/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1561355.41,1561355.41,0.27
