date,fund,company,ticker,cusip,shares,market value($),weight(%)
7/9/2021,ARKX,TRIMBLE INC,TRMB,896239100,721323.00,58780611.27,9.56
7/9/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1095858.00,41828899.86,6.80
7/9/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1417778.00,39357517.28,6.40
7/9/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,910271.00,34963509.11,5.68
7/9/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,150416.00,33437476.80,5.44
7/9/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,69691.00,26477004.72,4.31
7/9/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,5315408.00,26174500.14,4.26
7/9/2021,ARKX,THALES SA,HO,4162791,241827.00,25212397.22,4.10
7/9/2021,ARKX,AMAZON.COM INC,AMZN,023135106,5962.00,22246666.42,3.62
7/9/2021,ARKX,KOMATSU LTD,6301,6496584,895688.00,21595720.14,3.51
7/9/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,7077.00,18283712.58,2.97
7/9/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,359535.00,18135206.77,2.95
7/9/2021,ARKX,BOEING CO/THE,BA,097023105,74056.00,17534239.12,2.85
7/9/2021,ARKX,NETFLIX INC,NFLX,64110L106,30372.00,16120242.72,2.62
7/9/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,346164.00,16017008.28,2.60
7/9/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,214064.00,14637696.32,2.38
7/9/2021,ARKX,NVIDIA CORP,NVDA,67066G104,16889.00,13445501.79,2.19
7/9/2021,ARKX,MEITUAN-CLASS B,3690,BGJW376,386272.00,13307292.06,2.16
7/9/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,122036.00,12835746.48,2.09
7/9/2021,ARKX,JD.COM INC-ADR,JD,47215P106,177252.00,12565394.28,2.04
7/9/2021,ARKX,REINVENT TECHNOLOGY-CLASS A,RTP,G7483N129,1190925.00,11885431.50,1.93
7/9/2021,ARKX,TERADYNE INC,TER,880770102,87180.00,10707447.60,1.74
7/9/2021,ARKX,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,49646.00,9921753.10,1.61
7/9/2021,ARKX,DEERE & CO,DE,244199105,27096.00,9309643.68,1.51
7/9/2021,ARKX,AIRBUS SE,AIR,4012250,69618.00,8991960.71,1.46
7/9/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,91519.00,8850802.49,1.44
7/9/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,63838.00,8145728.80,1.32
7/9/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,801104.00,7241980.16,1.18
7/9/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,693861.00,6924732.78,1.13
7/9/2021,ARKX,SYNOPSYS INC,SNPS,871607107,24534.00,6841551.24,1.11
7/9/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,31092.00,6819097.44,1.11
7/9/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,44236.00,6491190.64,1.06
7/9/2021,ARKX,ANSYS INC,ANSS,03662Q105,17882.00,6298755.68,1.02
7/9/2021,ARKX,HEICO CORP,HEI,422806109,44790.00,6248205.00,1.02
7/9/2021,ARKX,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,75287.00,5097750.53,0.83
7/9/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,12260.00,5125415.60,0.83
7/9/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,396460.00,3928918.60,0.64
7/9/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,3103028.43,3103028.43,0.50
7/9/2021,ARKX,RAVEN INDUSTRIES INC,RAVN,754212108,2162.00,124444.72,0.02
