date,fund,company,ticker,cusip,market value($),weight(%)
10/20/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,583771789.84,7.98
10/20/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,379912468.52,5.19
10/20/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,358993009.52,4.91
10/20/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,292574213.73,4.00
10/20/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,270357445.60,3.70
10/20/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,265803833.20,3.63
10/20/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,263880019.95,3.61
10/20/2021,ARKG,CAREDX INC,CDNA,14167L103,258450595.20,3.53
10/20/2021,ARKG,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,233319835.29,3.19
10/20/2021,ARKG,ACCOLADE INC,ACCD,00437E102,229217025.28,3.13
10/20/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,220852326.96,3.02
10/20/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,219618039.28,3.00
10/20/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,213154293.45,2.91
10/20/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,195299858.60,2.67
10/20/2021,ARKG,INCYTE CORP,INCY,45337C102,187763638.98,2.57
10/20/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,183045029.70,2.50
10/20/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,175199675.73,2.40
10/20/2021,ARKG,INVITAE CORP,NVTA,46185L103,171713591.75,2.35
10/20/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,163018207.04,2.23
10/20/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,160175355.12,2.19
10/20/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,151072868.00,2.07
10/20/2021,ARKG,UIPATH INC - CLASS A,PATH,90364P105,151520618.76,2.07
10/20/2021,ARKG,CODEXIS INC,CDXS,192005106,144756945.69,1.98
10/20/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,138735928.12,1.90
10/20/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,120533264.64,1.65
10/20/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,119182761.46,1.63
10/20/2021,ARKG,PERSONALIS INC,PSNL,71535D106,104341139.20,1.43
10/20/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,101178435.96,1.38
10/20/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,99618587.64,1.36
10/20/2021,ARKG,QUANTUM-SI INC,QSI,74765K105,99634365.16,1.36
10/20/2021,ARKG,VERACYTE INC,VCYT,92337F107,97025156.97,1.33
10/20/2021,ARKG,908 DEVICES INC,MASS,65443P102,93692335.60,1.28
10/20/2021,ARKG,PFIZER INC,PFE,717081103,93145969.71,1.27
10/20/2021,ARKG,SOMALOGIC INC,SLGC,83444K105,80749349.60,1.10
10/20/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,76262610.94,1.04
10/20/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,75082026.44,1.03
10/20/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,68859857.66,0.94
10/20/2021,ARKG,VERVE THERAPEUTICS INC,VERV,92539P101,58135309.56,0.79
10/20/2021,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,51060996.00,0.70
10/20/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,45668709.50,0.62
10/20/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,41357690.10,0.57
10/20/2021,ARKG,ZYMERGEN INC,ZY,98985X100,41514198.00,0.57
10/20/2021,ARKG,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,40157519.61,0.55
10/20/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,38610823.76,0.53
10/20/2021,ARKG,CERUS CORP,CERS,157085101,33836858.01,0.46
10/20/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,28631223.72,0.39
10/20/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,25749172.98,0.35
10/20/2021,ARKG,DYNAMICS SPECIAL PURPOSE C-A,DYNS,268010105,23842750.00,0.33
10/20/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,23562632.52,0.32
10/20/2021,ARKG,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,10064532.71,0.14
10/20/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,8312573.15,0.11
10/20/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,1546731.76,0.02
10/20/2021,ARKG,CM LIFE SCIENCES II -CW27,SLGCW,83444K113,0.00,0.00
