date,fund,company,ticker,cusip,market value($),weight(%)
10/20/2021,ARKX,TRIMBLE INC,TRMB,896239100,52014146.56,9.46
10/20/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,43084308.76,7.84
10/20/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,34208450.91,6.22
10/20/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,33097959.44,6.02
10/20/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,31335006.15,5.70
10/20/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,30581435.27,5.56
10/20/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,27845091.56,5.07
10/20/2021,ARKX,KOMATSU LTD,6301,6496584,24754107.72,4.50
10/20/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,20835990.51,3.79
10/20/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,19171003.50,3.49
10/20/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,18451472.04,3.36
10/20/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,17791743.62,3.24
10/20/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,16013464.24,2.91
10/20/2021,ARKX,NETFLIX INC,NFLX,64110L106,15950718.00,2.90
10/20/2021,ARKX,AMAZON.COM INC,AMZN,023135106,15884419.80,2.89
10/20/2021,ARKX,THALES SA,HO,4162791,13209666.60,2.40
10/20/2021,ARKX,DEERE & CO,DE,244199105,11068769.58,2.01
10/20/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,9759136.45,1.78
10/20/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,9747401.44,1.77
10/20/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,9615938.92,1.75
10/20/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,9562827.47,1.74
10/20/2021,ARKX,TERADYNE INC,TER,880770102,9254612.08,1.68
10/20/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,8567914.20,1.56
10/20/2021,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,7524202.86,1.37
10/20/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,6881572.11,1.25
10/20/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,6671066.01,1.21
10/20/2021,ARKX,VELO3D INC,VLD,92259N104,6467962.80,1.18
10/20/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,6270829.50,1.14
10/20/2021,ARKX,ANSYS INC,ANSS,03662Q105,5952379.86,1.08
10/20/2021,ARKX,HEICO CORP,HEI,422806109,5854301.70,1.06
10/20/2021,ARKX,AIRBUS SE,AIR,4012250,5591168.95,1.02
10/20/2021,ARKX,SYNOPSYS INC,SNPS,871607107,5323698.00,0.97
10/20/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,4859057.98,0.88
10/20/2021,ARKX,BOEING CO/THE,BA,097023105,3737792.79,0.68
10/20/2021,ARKX,NVIDIA CORP,NVDA,67066G104,1714323.90,0.31
10/20/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1045282.81,0.19
