date,fund,company,ticker,cusip,market value($),weight(%)
10/20/2021,PRNT,STRATASYS LTD,SSYS,M85548101,19301691.32,4.05
10/20/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,19012686.28,3.99
10/20/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,18692609.85,3.92
10/20/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,18638897.04,3.91
10/20/2021,PRNT,PROTO LABS INC,PRLB,743713109,18614363.25,3.91
10/20/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,18606955.32,3.91
10/20/2021,PRNT,HP INC,HPQ,40434L105,18590977.08,3.90
10/20/2021,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,18462440.60,3.88
10/20/2021,PRNT,CONFORMIS INC,CFMS,20717E101,18435367.60,3.87
10/20/2021,PRNT,PTC INC,PTC,69370C100,18290263.74,3.84
10/20/2021,PRNT,RENISHAW PLC,RSW,0732358,18135201.50,3.81
10/20/2021,PRNT,TRIMBLE INC,TRMB,896239100,18152714.24,3.81
10/20/2021,PRNT,XOMETRY INC-A,XMTR,98423F109,18151920.00,3.81
10/20/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,17917786.37,3.76
10/20/2021,PRNT,AUTODESK INC,ADSK,052769106,17899604.39,3.76
10/20/2021,PRNT,BICO GROUP AB,BICO,BKMFJ94,17877571.87,3.75
10/20/2021,PRNT,ANSYS INC,ANSS,03662Q105,17760141.63,3.73
10/20/2021,PRNT,MICROSOFT CORP,MSFT,594918104,17749424.55,3.73
10/20/2021,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,17770975.50,3.73
10/20/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,17729625.60,3.72
10/20/2021,PRNT,EXONE CO/THE,XONE,302104104,17703145.60,3.72
10/20/2021,PRNT,AMETEK INC,AME,031100100,5895862.56,1.24
10/20/2021,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,5793975.89,1.22
10/20/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,5784029.91,1.21
10/20/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,5781830.85,1.21
10/20/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,5637465.96,1.18
10/20/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,5560997.84,1.17
10/20/2021,PRNT,GENERAL ELECTRIC CO,GE,369604301,5594467.14,1.17
10/20/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,5529067.25,1.16
10/20/2021,PRNT,EXCO TECHNOLOGIES LTD,XTC,2325392,5525722.60,1.16
10/20/2021,PRNT,MICHELIN (CGDE),ML,4588364,5531695.41,1.16
10/20/2021,PRNT,SIEMENS AG-REG,SIE,5727973,5488370.29,1.15
10/20/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,5450787.58,1.14
10/20/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,5422266.98,1.14
10/20/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,5390936.58,1.13
10/20/2021,PRNT,ARCONIC CORP,ARNC,03966V107,5281468.79,1.11
10/20/2021,PRNT,5N PLUS INC,VNP,B2B3VZ3,564489.45,0.12
10/20/2021,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,534067.44,0.11
10/20/2021,PRNT,PYROGENESIS CANADA INC,PYR,B43JTF9,500385.93,0.11
10/20/2021,PRNT,SANDVIK AB,SAND,B1VQ252,528011.62,0.11
10/20/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,520316.43,0.11
10/20/2021,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,503557.57,0.11
10/20/2021,PRNT,KONINKLIJKE DSM NV,DSM,B0HZL93,516145.98,0.11
10/20/2021,PRNT,XEROX HOLDINGS CORP,XRX,98421M106,513438.15,0.11
10/20/2021,PRNT,3M CO,MMM,88579Y101,517760.40,0.11
10/20/2021,PRNT,TORAY INDUSTRIES INC,3402,6897143,508671.29,0.11
10/20/2021,PRNT,VOESTALPINE AG,VOE,4943402,510593.97,0.11
10/20/2021,PRNT,EASTMAN KODAK CO,KODK,277461406,525146.70,0.11
10/20/2021,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,515938.08,0.11
10/20/2021,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,508196.22,0.11
10/20/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,492292.09,0.10
10/20/2021,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,498022.56,0.10
10/20/2021,PRNT,HEXCEL CORP,HXL,428291108,489652.86,0.10
10/20/2021,PRNT,SGL CARBON SE,SGL,4818351,482831.70,0.10
10/20/2021,PRNT,GREAT BRITISH POUND,,GBP,0.33,0.00
